NDB_No,Nutr_No,Isfl_Val,SD,n,Min,Max,CC,DataSrc_ID
99516,714,0,,1,0,0,,31
99516,715,0,,1,0,0,,31
99516,716,0.05,,1,0.05,0.05,,31
99517,710,0.285,0.120208152801713,2,0.2,0.37,C,"49,99"
99517,711,0.28,0.254558441227157,2,0.1,0.46,C,"49,99"
99517,712,0,,1,0,0,C,99
99517,713,0.565,0.37476659402887,2,0.3,0.83,C,"49,99"
99518,710,0.09,,1,0.09,0.09,D,89
99518,711,0.21,,1,0.21,0.21,D,89
99518,712,0,,1,0,0,D,89
99518,713,0.3,,1,0.3,0.3,D,89
99518,715,0.0017,,1,0.0017,0.0017,,89
99518,716,0.0006,,1,0.0006,0.0006,,89
99519,710,0,,1,0,0,D,89
99519,711,0,,1,0,0,D,89
99519,712,0,,1,0,0,D,89
99519,713,0,,1,0,0,D,89
99519,715,0.0001,,1,0.0001,0.0001,,89
99519,716,0,,1,0,0,,89
99520,710,26.15,0.639009650422693,4,25.8,27.2,B,42
99520,711,25.15,12.8714801013714,4,18.1,46.3,B,42
99520,712,6.1,,1,6.1,6.1,B,42
99520,713,52.825,16.2947460857787,4,43.9,79.6,B,42
99521,710,0,,1,0,0,D,89
99521,711,0.01,,1,0.01,0.01,D,89
99521,712,0,,1,0,0,D,89
99521,713,0.01,,1,0.01,0.01,D,89
99521,715,0.0003,,1,0.0003,0.0003,,89
99521,716,0,,1,0,0,,89
99522,710,0,,1,0,0,B,49
99522,711,0,,1,0,0,B,49
99522,713,0,,1,0,0,B,49
99523,710,0.3,,1,0.3,0.3,B,49
99523,711,0.23,,1,0.23,0.23,B,49
99523,713,0.52,,1,0.52,0.52,B,49
99524,710,0.11,,1,0.11,0.11,B,49
99524,711,0.22,,1,0.22,0.22,B,49
99524,713,0.34,,1,0.34,0.34,B,49
99526,710,0,,1,0,0,B,51
99526,711,0,,1,0,0,B,51
99526,713,0,,1,0,0,B,51
99527,710,0,,1,0,0,B,51
99527,711,0,,1,0,0,B,51
99527,713,0,,1,0,0,B,51
99528,710,4.9,,1,4.9,4.9,C,91
99528,711,5.9,,1,5.9,5.9,C,91
99528,712,0.7,,1,0.7,0.7,C,91
99528,713,11.5,,1,11.5,11.5,C,91
99529,710,10.2628571428571,2.47894480514165,7,5.36,12.4,B,"22,30,89"
99529,711,10.8285714285714,3.98218131521041,7,5.36,17.05,B,"22,30,89"
99529,712,1.346,0.31747913317256,5,0.73,1.5,C,"22,89"
99529,713,22.0528571428571,6.35562879241219,7,11.15,27.12,B,"22,30,89"
99529,715,0.0009,,1,0.0009,0.0009,,89
99529,716,0.0007,,1,0.0007,0.0007,,89
99531,710,0.0075,0.009574271077563,4,0,0.02,B,49
99531,711,0.01,0.014142135623731,4,0,0.03,B,49
99531,713,0.0175,0.023629078131263,4,0,0.05,B,49
99532,710,0.02,0.028284271247462,2,0,0.04,B,49
99532,711,0.04,0.056568542494924,2,0,0.08,B,49
99532,713,0.055,0.07778174593052,2,0,0.11,B,49
99533,710,0.06,,1,0.06,0.06,D,31
99533,711,0.14,,1,0.14,0.14,D,31
99533,713,0.21,,1,0.21,0.21,D,31
99533,714,0.05,,1,0.05,0.05,,31
99533,715,0.05,,1,0.05,0.05,,31
99533,716,0.05,,1,0.05,0.05,,31
99534,710,4.86666666666667,2.51064400768674,3,2.1,7,B,42
99534,711,9.13333333333333,3.08922859842604,3,5.8,11.9,B,42
99534,712,0.666666666666667,0.702376916856849,3,0,1.4,B,42
99534,713,14.6666666666667,5.46290520998977,3,8.5,18.9,B,42
99535,710,7.8,,1,7.8,7.8,C,22
99535,711,8.8,,1,8.8,8.8,C,22
99535,712,2.1,,1,2.1,2.1,C,22
99535,713,18.7,,1,18.7,18.7,C,22
99536,710,0,,1,0,0,C,99
99536,711,0,,1,0,0,C,99
99536,712,0,,1,0,0,C,99
99536,713,0,,1,0,0,C,99
99538,710,13.3,,1,13.3,13.3,C,91
99538,711,13,,1,13,13,C,91
99538,712,0.6,,1,0.6,0.6,C,91
99538,713,26.9,,1,26.9,26.9,C,91
99539,710,8.1,,1,8.1,8.1,C,91
99539,711,8.4,,1,8.4,8.4,C,91
99539,712,1.2,,1,1.2,1.2,C,91
99539,713,17.7,,1,17.7,17.7,C,91
99540,710,7.28,0,4,7.28,7.28,C,79
99540,711,8.22,0,4,8.22,8.22,C,79
99540,712,1.28,0,4,1.28,1.28,C,79
99540,713,16.79,0,4,16.79,16.79,C,79
99541,710,7.5,0,3,7.5,7.5,B,34
99541,711,5.6,6.2803698347351E-16,3,5.6,5.6,B,34
99541,713,13.1,0,3,13.1,13.1,B,34
99542,710,0,,1,0,0,B,49
99542,711,0,,1,0,0,B,49
99542,713,0,,1,0,0,B,49
99543,710,0.1,0,2,0.1,0.1,C,91
99543,711,0.1,0,2,0.1,0.1,C,91
99543,712,0,0,2,0,0,C,91
99543,713,0.2,0,2,0.2,0.2,C,91
99544,710,0.15,0.070710678118655,2,0.1,0.2,C,91
99544,711,0.25,0.070710678118655,2,0.2,0.3,C,91
99544,712,0,0,2,0,0,C,91
99544,713,0.45,0.070710678118655,2,0.4,0.5,C,91
99545,710,0,,1,0,0,C,91
99545,711,0,,1,0,0,C,91
99545,712,0,,1,0,0,C,91
99545,713,0,,1,0,0,C,91
99546,710,0,,1,0,0,C,91
99546,711,0,,1,0,0,C,91
99546,712,0,,1,0,0,C,91
99546,713,0,,1,0,0,C,91
99547,710,1.4,,1,1.4,1.4,C,91
99547,711,1.1,,1,1.1,1.1,C,91
99547,712,0.2,,1,0.2,0.2,C,91
99547,713,2.7,,1,2.7,2.7,C,91
99548,710,0,,1,0,0,C,91
99548,711,0,,1,0,0,C,91
99548,712,0,,1,0,0,C,91
99548,713,0.1,,1,0.1,0.1,C,91
99549,710,0.04,,1,0.04,0.04,D,31
99549,711,0,,1,0,0,D,31
99549,713,0.04,,1,0.04,0.04,D,31
99549,714,0,,1,0,0,,31
99549,715,0,,1,0,0,,31
99549,716,0,,1,0,0,,31
99550,710,0.61,,1,0.61,0.61,B,49
99550,711,0.58,,1,0.58,0.58,B,49
99550,713,1.19,,1,1.19,1.19,B,49
99551,710,0.01,0,2,0.01,0.01,B,49
99551,711,0.015,0.007071067811865,2,0.01,0.02,B,49
99551,713,0.02,0,2,0.02,0.02,B,49
99553,710,0.016666666666667,0.011547005383793,3,0.01,0.03,B,49
99553,711,0.01,0.01,3,0,0.02,B,49
99553,713,0.026666666666667,0.01527525231652,3,0.01,0.04,B,49
99554,710,0.15,0.070710678118655,2,0.1,0.2,C,91
99554,711,0.2,0.14142135623731,2,0.1,0.3,C,91
99554,712,0,0,2,0,0,C,91
99554,713,0.35,0.212132034355964,2,0.2,0.5,C,91
99555,710,2.6,,1,2.6,2.6,C,91
99555,711,13.1,,1,13.1,13.1,C,91
99555,712,0.2,,1,0.2,0.2,C,91
99555,713,15.9,,1,15.9,15.9,C,91
99556,710,0,,1,0,0,C,91
99556,711,0,,1,0,0,C,91
99556,712,0,,1,0,0,C,91
99556,713,0,,1,0,0,C,91
99557,710,3,,1,3,3,C,91
99557,711,2.7,,1,2.7,2.7,C,91
99557,712,0.3,,1,0.3,0.3,C,91
99557,713,6,,1,6,6,C,91
99559,710,2.8,3.14018491736755E-16,3,2.8,2.8,B,34
99559,711,3.1,0,3,3.1,3.1,B,34
99559,713,5.9,6.2803698347351E-16,3,5.9,5.9,B,34
99559,716,0,,3,0,0,,34
99560,710,27.975,18.1896948847417,8,8.7,64.1,B,22
99560,711,42.9125,25.4408241948701,8,14.2,84.5,B,22
99560,712,10.7625,3.65354524498368,8,4.7,14.9,B,22
99560,713,81.65,46.0395482167234,8,27.6,163.5,B,22
99561,710,0,,1,0,0,B,49
99561,711,0,,1,0,0,B,49
99561,713,0,,1,0,0,B,49
99562,710,0,,1,0,0,B,49
99562,711,0,,1,0,0,B,49
99562,713,0,,1,0,0,B,49
99563,710,1.1,,1,1.1,1.1,C,91
99563,711,1.7,,1,1.7,1.7,C,91
99563,712,0.1,,1,0.1,0.1,C,91
99563,713,2.9,,1,2.9,2.9,C,91
99564,710,7,,1,7,7,C,91
99564,711,6.2,,1,6.2,6.2,C,91
99564,712,0.9,,1,0.9,0.9,C,91
99564,713,14,,1,14,14,C,91
99565,710,11.8,,1,11.8,11.8,C,91
99565,711,13.6,,1,13.6,13.6,C,91
99565,712,1.2,,1,1.2,1.2,C,91
99565,713,26.6,,1,26.6,26.6,C,91
99566,710,0,,1,0,0,B,49
99566,711,0,,1,0,0,B,49
99566,713,0.01,,1,0.01,0.01,B,49
99567,710,0,,1,0,0,B,49
99567,711,0,,1,0,0,B,49
99567,713,0,,1,0,0,B,49
99568,710,40.85,1.42302494707577,6,38.6,43.1,B,34
99568,711,42.45,0.537587202228623,6,41.6,43.3,B,34
99568,713,83.3,0.885437744847145,6,81.9,84.7,B,34
99569,710,0.23,,1,0.23,0.23,D,31
99569,711,0.24,,1,0.24,0.24,D,31
99569,713,0.47,,1,0.47,0.47,D,31
99571,710,11,0,13,11,11,B,46
99571,711,10,0,13,10,10,B,46
99571,713,21,0,13,21,21,B,46
99571,714,833,,9,833,833,,77
99571,715,1322,,9,1322,1322,,77
99572,710,4.83580914059903,1.70740497996455,156,0.5,12.6,B,"3,7,9,11,13,17,22,23,31,34,38,42,45,54,55,61,63,66,74,79,81,89,90,94,97,99"
99572,711,6.06987654320988,2.19259175080581,162,0.4,16.8,B,"3,7,9,11,13,17,22,23,25,31,34,38,42,45,54,55,61,63,66,74,79,81,89,90,94,97,99"
99572,712,0.931047726027397,0.466988321853613,73,0,3.57,B,"3,7,11,22,42,66,74,79,81,89,90,94,99"
99572,713,10.731107114958,3.98521353092251,156,1.1,31.03,B,"3,7,9,11,13,17,22,23,31,34,38,42,45,54,55,61,63,66,74,79,81,89,90,94,97,99"
99573,710,0.75,0,3,0.75,0.75,B,66
99573,711,2.7,3.14018491736755E-16,3,2.7,2.7,B,66
99573,712,0.3,0,3,0.3,0.3,B,66
99573,713,3.75,0,3,3.75,3.75,B,66
99574,710,39.8768421052632,16.9808397332144,57,7.3,112,B,"34,42,73"
99574,711,65.6442105263158,19.3528774453189,57,26.4,175,B,"34,42,73"
99574,712,17.1229411764706,4.10269948434242,51,7.29,42.4,B,"42,73"
99574,713,120.841578947368,34.119496220906,57,50.8,305.8,B,"34,42,73"
99575,710,45.44187,10.5433213253998,44,2.64,69.69,B,"2,44,45,50,64,78,99"
99575,711,39.7759659090909,14.4626377519714,44,9.7,109.8625,B,"2,44,45,50,64,78,99"
99575,712,22.3725,8.19165348969067,32,0,50.58,A,"2,44,99"
99575,713,103.561971627907,18.708823136617,43,45.38,161.22478,A,"2,44,45,50,64,99"
99576,710,61.3266204511279,21.4816942128678,399,9.883,191.43,B,"4,6,8,11,15,18,21,22,24,26,31,32,47,53,57,60,73,74,88,94,95,96,97,98,100"
99576,711,86.3260413533835,20.3023620929423,399,19.79,180.19,B,"4,6,8,11,15,18,21,22,24,26,31,32,47,53,57,60,73,74,88,94,95,96,97,98,100"
99576,712,13.333280839895,8.89232511460223,381,1.16,121.69,B,"4,6,11,15,18,22,26,32,47,53,60,73,74,94,95,96,98,100"
99576,713,159.975769573935,43.5794126271599,399,18.08,388.08,B,"4,6,8,11,15,18,21,22,24,26,31,32,47,53,57,60,73,74,88,94,95,96,97,98,100"
99576,714,0,,3,0,0,B,24
99576,715,0,0,5,0,0,B,"24,97"
99576,716,0,0,5,0,0,B,"24,97"
16144,710,0,,1,,,C,76b
16144,711,0,,1,,,C,76b
16144,712,0,,1,,,C,76b
1124,710,0,,1,,,C,76a
1124,711,0,,1,,,C,76a
1124,712,0,,1,,,C,76a
1125,710,0.02,,1,,,C,76a
1125,711,0.01,,1,,,C,76a
1125,712,0,,1,,,C,76a
1123,712,0,,1,,,C,76a
